page_image_path,text
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_000.png,"NOTES:		u an"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_001.png,d v are used
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_002.png,interchange
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_003.png,"ably 	check"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_004.png,against dict
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_005.png,"ionary?
		f"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_006.png,and s are us
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_007.png,ed interchan
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_008.png,"geably 	chec"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_009.png,k against di
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_010.png,ctionary?
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_011.png,accents are
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_012.png,inconsistent
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_013.png,should be
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_014.png,ignored (ex
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_015.png,"cept ñ)
		so"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_016.png,me letters h
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_017.png,ave horizont
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_018.png,"al “cap”	ten"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_019.png,ds to mean n
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_020.png,"follows, or"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_021.png,ue after ca
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_022.png,"pped q
		som"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_023.png,e line end h
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_024.png,yphens not p
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_025.png,"resent	leave"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_026.png,words split
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_027.png,"for now, ca"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_028.png,n decide lat
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_029.png,"er
		ç old s"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_030.png,pelling is a
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_031.png,lways modern
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_032.png,"z	teach AI"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_033.png,to always in
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_034.png,terpret ç as
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_035.png,"z
PDF p12
P"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_036.png,OR quanto po
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_037.png,"r parte de
v"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_038.png,os fray Ivan
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_039.png,Benito Guar
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_040.png,diola monje
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_041.png,professo de
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_042.png,la orden de
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_043.png,"S. Benito,"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_044.png,"nos
fue fech"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_045.png,a relacion q
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_046.png,"vos
aviais"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_047.png,compuesto un
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_048.png,"libro
intit"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_049.png,ulado Tratad
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_050.png,"o de
nobleza"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_051.png,y de los ti
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_052.png,tulos y dict
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_053.png,ados que oy
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_054.png,dia tienen l
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_055.png,os varones c
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_056.png,laros y gran
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_057.png,"des de 
Espa"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_058.png,"ña, el qual"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_059.png,era muy util
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_060.png,y provechos
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_061.png,"o, 
y para l"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_062.png,o hazer avia
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_063.png,is trabajado
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_064.png,"mucho, a-
t"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_065.png,ento lo qual
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_066.png,nos suplica
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_067.png,stes lo mand
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_068.png,"assemos 
ver"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_069.png,y daros lic
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_070.png,encia y priv
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_071.png,ilegio para
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_072.png,"le im
primir"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_073.png,por el tiem
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_074.png,po q fuessem
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_075.png,"os servido,"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_076.png,"o
como la nu"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_077.png,estra merced
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_078.png,fuesse: lo
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_079.png,"qual vis-
to"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_080.png,por los del
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_081.png,nro consejo
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_082.png,", y como por"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_083.png,"su
mandado"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_084.png,se hizieron
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_085.png,las diligenc
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_086.png,"ias de la
pr"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_087.png,agmatica por
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_088.png,nos hecha s
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_089.png,obre la impr
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_090.png,"es
sion de l"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_091.png,os libros di
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_092.png,"spone, fue a"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_093.png,cordado que
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_094.png,deviamos de
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_095.png,mandar dar e
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_096.png,sta nuestra
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_097.png,"cedula
para"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_098.png,vos en la di
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_099.png,"cha razon, y"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_100.png,nos tuvimos
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_101.png,"lo
por bien:"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_102.png,y por la pr
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_103.png,esente por o
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_104.png,s hazer bien
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_105.png,y merced vo
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_106.png,s damos lice
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_107.png,ncia y facul
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_108.png,"tad pa
ra q"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_109.png,por tiempo d
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_110.png,e diez años
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_111.png,primeros si-
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_112.png,guientes qu
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_113.png,e corren y s
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_114.png,e cuentan de
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_115.png,"sde el
PDF p"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_116.png,"13
dia de la"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_117.png,fecha desta
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_118.png,nuestra ced
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_119.png,"ula podais
i"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_120.png,mprimir el d
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_121.png,icho libro q
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_122.png,ue de suso s
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_123.png,"e ha-
ze men"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_124.png,cion por el
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_125.png,original que
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_126.png,en el nuest
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_127.png,"ro
Consejo s"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_128.png,e vio que va
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_129.png,rubricado y
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_130.png,"firmado
al"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_131.png,fin de Pedro
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_132.png,del Marmol
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_133.png,nuestro escr
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_134.png,"i-
vano de c"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_135.png,amara de los
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_136.png,que residen
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_137.png,"en el 
nues"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_138.png,"tro Consejo,"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_139.png,con que ant
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_140.png,es que se ve
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_141.png,"n-
da le tra"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_142.png,ygays ante e
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_143.png,llos jusntam
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_144.png,"ente con
el"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_145.png,dicho origin
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_146.png,al para q se
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_147.png,vea si la d
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_148.png,"icha
impress"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_149.png,ion esta con
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_150.png,"forme a el,"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_151.png,"y traygays
f"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_152.png,ee en public
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_153.png,a forma como
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_154.png,por correct
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_155.png,"or
nombrado"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_156.png,por nuestro
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_157.png,mandado se v
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_158.png,"io y
corrigi"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_159.png,o la dicha i
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_160.png,mpression po
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_161.png,r el origi-
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_162.png,nal: y manda
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_163.png,mos al impre
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_164.png,ssor que ans
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_165.png,"i im-
primie"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_166.png,re el dicho
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_167.png,libro no imp
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_168.png,rima el prin
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_169.png,cipio ni el
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_170.png,primero pli
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_171.png,"ego del, ni"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_172.png,"entregue
mas"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_173.png,de un sol o
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_174.png,libro con el
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_175.png,original al
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_176.png,"au-
tor, o"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_177.png,persona a cu
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_178.png,ya costa le
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_179.png,"imprimie-
re"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_180.png,", ni a otra"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_181.png,alguna para
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_182.png,efecto de la
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_183.png,"di-
cha cor"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_184.png,reccion y ta
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_185.png,ssa cierta q
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_186.png,"ue antes
y p"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_187.png,rimero el di
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_188.png,cho libro es
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_189.png,te corregido
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_190.png,"y 
tassado"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_191.png,por los del
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_192.png,nuestro Cons
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_193.png,"ejo, y es-
t"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_194.png,ando fecho y
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_195.png,no de otra
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_196.png,manera pueda
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_197.png,imprimir el
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_198.png,dicho princ
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_199.png,ipio y prime
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_200.png,"r plie
go, e"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_201.png,n el qual se
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_202.png,guidamente p
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_203.png,"onga esta
nu"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_204.png,estra cedula
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_205.png,", licencia y"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_206.png,"privilegio,"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_207.png,"y la
aprova"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_208.png,"cion, tassa"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_209.png,"y erratas, s"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_210.png,"o pena de
PD"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_211.png,"F p14
caer e"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_212.png,incurrir en
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_213.png,las penas c
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_214.png,ontenidas en
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_215.png,la dicha pr
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_216.png,agmatica e l
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_217.png,eyes de nues
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_218.png,"tros
Reynos."
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_219.png,Y mandamos
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_220.png,que durante
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_221.png,"el di-
cho t"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_222.png,iempo person
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_223.png,a alguna sin
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_224.png,vuestra li-
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_225.png,cencia no l
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_226.png,o pueda impr
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_227.png,imir ni vend
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_228.png,"er so
pena q"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_229.png,ue el que lo
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_230.png,imprimiere
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_231.png,aya perdido
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_232.png,y pierda tod
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_233.png,os y qualesq
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_234.png,"uier libros,"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_235.png,"mol-
des y"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_236.png,aparejos que
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_237.png,de los dich
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_238.png,os libros tu
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_239.png,"viere, y ma"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_240.png,s incurra en
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_241.png,pena de cin
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_242.png,"quenta
mil m"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_243.png,aravedis por
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_244.png,cada vez au
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_245.png,e lo contra-
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_246.png,rio hiziere
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_247.png,", la qual di"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_248.png,cha pena sea
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_249.png,"la tercia
p"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_250.png,arte para el
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_251.png,juez que lo
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_252.png,sentenciare
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_253.png,", y la 
otra"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_254.png,tercia part
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_255.png,e para la pe
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_256.png,rsona que lo
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_257.png,"denunciare,"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_258.png,y la otra t
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_259.png,ercia parte
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_260.png,"para la 
nue"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_261.png,stra camara.
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_262.png,Y mandamos
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_263.png,a los del nu
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_264.png,"e
stro Conse"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_265.png,jo President
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_266.png,es y Oydores
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_267.png,"de las
nras"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_268.png,Audiencias
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_269.png,"Alcaldes, al"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_270.png,guaziles de
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_271.png,"la
nuestra c"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_272.png,"asa, Corte c"
data\printed_pages\Guardiola - Tratado nobleza\Guardiola - Tratado nobleza_page_273.png,hancillerias
